name	scientific_name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
FH138	Scandinavium goeteborgense	1851514	S	131	-121	10	0.0
FH138	Pseudescherichia vulneris	566	S	90	-86	4	0.0
FH138	Atlantibacter hermannii	565	S	86	-83	3	0.0
FH138	Shimwellia blattae	563	S	84	-80	4	0.0
FH138	secondary endosymbiont of Ctenarytaina eucalypti	1199245	S	15	-1	14	0.0
FH138	Candidatus Hamiltonella defensa	138072	S	11	-6	5	0.0
FH138	Candidatus Doolittlea endobia	1778262	S	7	-5	2	0.0
FH138	Candidatus Hoaglandella endobia	1778263	S	7	0	7	0.0
FH138	Candidatus Moranella endobia	1048758	S	13	-13	0	0.0
FH138	Metakosakonia sp. MRY16-398	2487150	S	11	-2	9	0.0
FH138	Yersinia pestis	632	S	233	359	592	0.00013
FH138	Yersinia enterocolitica	630	S	5	-5	0	0.0
FH138	Yersinia kristensenii	28152	S	4	-4	0	0.0
FH138	Serratia marcescens	615	S	9	-8	1	0.0
FH138	Serratia symbiotica	138074	S	5	-5	0	0.0
FH138	Rahnella aquatilis	34038	S	6	-4	2	0.0
FH138	Nissabacter sp. SGAir0207	2126321	S	6	-4	2	0.0
FH138	Ewingella americana	41202	S	5	-5	0	0.0
FH138	Candidatus Fukatsuia symbiotica	1878942	S	5	-5	0	0.0
FH138	Izhakiella sp. KSNA2	2579935	S	63	-35	28	1e-05
FH138	Pantoea sp. At-9b	592316	S	4	-4	0	0.0
FH138	Pantoea sp. 201603H	2479547	S	4	-3	1	0.0
FH138	Candidatus Erwinia haradaeae	1922217	S	6	-4	2	0.0
FH138	Erwinia gerundensis	1619313	S	4	-4	0	0.0
FH138	Buchnera aphidicola	9	S	20	-4	16	0.0
FH138	Dickeya zeae	204042	S	5	-5	0	0.0
FH138	Pectobacterium carotovorum	554	S	5	-3	2	0.0
FH138	Pectobacterium parmentieri	1905730	S	5	-5	0	0.0
FH138	Brenneria rubrifaciens	55213	S	5	-5	0	0.0
FH138	Brenneria goodwinii	1109412	S	4	-3	1	0.0
FH138	Candidatus Sodalis pierantonius	1486991	S	8	-7	1	0.0
FH138	Xenorhabdus doucetiae	351671	S	9	-7	2	0.0
FH138	Xenorhabdus poinarii	40577	S	6	-6	0	0.0
FH138	Xenorhabdus nematophila	628	S	5	-5	0	0.0
FH138	Xenorhabdus bovienii	40576	S	4	-3	1	0.0
FH138	Providencia rettgeri	587	S	12	-10	2	0.0
FH138	Proteus mirabilis	584	S	9	-8	1	0.0
FH138	Proteus vulgaris	585	S	6	-3	3	0.0
FH138	Arsenophonus endosymbiont of Aleurodicus dispersus	235559	S	4	-3	1	0.0
FH138	Photorhabdus laumondii	2218628	S	4	-4	0	0.0
FH138	Morganella morganii	582	S	6	-6	0	0.0
FH138	Edwardsiella ictaluri	67780	S	7	4	11	0.0
FH138	Hafnia alvei	569	S	4	-4	0	0.0
FH138	Plesiomonas shigelloides	703	S	5	-5	0	0.0
FH138	Pseudomonas aeruginosa	287	S	14	-3	11	0.0
FH138	Pseudomonas putida	303	S	5	14	19	0.0
FH138	Acinetobacter baumannii	470	S	10	1	11	0.0
FH138	Vibrio cholerae	666	S	19	-14	5	0.0
FH138	Photobacterium damselae	38293	S	4	0	4	0.0
FH138	Aeromonas hydrophila	644	S	4	-1	3	0.0
FH138	Oceanisphaera profunda	1416627	S	4	0	4	0.0
FH138	Xanthomonas citri	346	S	4	7	11	0.0
FH138	Xanthomonas hortorum	56454	S	4	0	4	0.0
FH138	Stenotrophomonas maltophilia	40324	S	6	-3	3	0.0
FH138	Marinomonas sp. SM1966	2773454	S	4	-1	3	0.0
FH138	Pasteurella multocida	747	S	5	-1	4	0.0
FH138	Histophilus somni	731	S	4	1	5	0.0
FH138	Bordetella trematum	123899	S	81	6	87	2e-05
FH138	Pandoraea pnomenusa	93220	S	4	2	6	0.0
FH138	Chromobacterium rhizoryzae	1778675	S	103	10	113	3e-05
FH138	Bradyrhizobium sp. SK17	2057741	S	14	2	16	0.0
FH138	Devosia sp. A16	1736675	S	6	0	6	0.0
FH138	Staphylococcus aureus	1280	S	1718	-73	1645	0.00037
FH138	Streptococcus pyogenes	1314	S	4	1	5	0.0
FH138	Clostridium estertheticum	238834	S	5	0	5	0.0
FH138	Solitalea canadensis	995	S	5	0	5	0.0
FH171	Escherichia coli	562	S	1215163	958270	2173433	0.98266
FH171	Escherichia fergusonii	564	S	9558	-4327	5231	0.00237
FH171	Escherichia albertii	208962	S	1254	-1016	238	0.00011
FH171	Escherichia marmotae	1499973	S	956	-811	145	7e-05
FH171	Escherichia sp. E4742	2044467	S	615	-479	136	6e-05
FH171	Escherichia sp. SCLE84	2725997	S	9	223	232	0.0001
FH171	Salmonella enterica	28901	S	1655	17245	18900	0.00855
FH171	Salmonella bongori	54736	S	97	133	230	0.0001
FH171	Salmonella sp. S13	2686305	S	7	152	159	7e-05
FH171	Citrobacter freundii	546	S	238	-168	70	3e-05
FH171	Citrobacter freundii complex sp. CFNIH2	2066049	S	23	-20	3	0.0
FH171	Citrobacter werkmanii	67827	S	20	-16	4	0.0
FH171	Citrobacter portucalensis	1639133	S	9	-3	6	0.0
FH171	Citrobacter youngae	133448	S	5	-4	1	0.0
FH171	Citrobacter braakii	57706	S	4	-2	2	0.0
FH171	Citrobacter sp. RHB25-C09	2742624	S	72	-69	3	0.0
FH171	Citrobacter sp. SNU WT2	2562449	S	35	-33	2	0.0
FH171	Citrobacter sp. LY-1	2546350	S	19	-18	1	0.0
FH171	Citrobacter sp. TSA-1	184912	S	9	-4	5	0.0
FH171	Citrobacter sp. BDA59-3	2781952	S	9	-6	3	0.0
FH171	Citrobacter sp. RHBSTW-00986	2742675	S	5	-1	4	0.0
FH171	Citrobacter rodentium	67825	S	86	-78	8	0.0
FH171	Citrobacter farmeri	67824	S	41	-36	5	0.0
FH171	Citrobacter amalonaticus	35703	S	40	-30	10	0.0
FH171	Citrobacter koseri	545	S	36	-29	7	0.0
FH171	Citrobacter telavivum	2653932	S	29	-26	3	0.0
FH171	Citrobacter pasteurii	1563222	S	4	-4	0	0.0
FH171	Shigella flexneri	623	S	481	4008	4489	0.00203
FH171	Shigella dysenteriae	622	S	424	572	996	0.00045
FH171	Shigella boydii	621	S	410	1905	2315	0.00105
FH171	Shigella sonnei	624	S	34	3161	3195	0.00144
FH171	Enterobacter cloacae	550	S	191	-113	78	4e-05
FH171	Enterobacter hormaechei	158836	S	89	-43	46	2e-05
FH171	Enterobacter roggenkampii	1812935	S	71	-45	26	1e-05
FH171	Enterobacter asburiae	61645	S	41	-28	13	1e-05
FH171	Enterobacter kobei	208224	S	28	-13	15	1e-05
FH171	Enterobacter cancerogenus	69218	S	22	-21	1	0.0
FH171	Enterobacter ludwigii	299767	S	16	-12	4	0.0
FH171	Enterobacter cloacae complex sp.	2027919	S	13	-10	3	0.0
FH171	Enterobacter chengduensis	2494701	S	11	-10	1	0.0
FH171	Enterobacter sichuanensis	2071710	S	5	-5	0	0.0
FH171	Enterobacter sp. JUb54	2724468	S	79	-70	9	0.0
FH171	Enterobacter sp. SA187	1914861	S	78	-70	8	0.0
FH171	Enterobacter sp. RHBSTW-00994	2742676	S	31	-30	1	0.0
FH171	Enterobacter sp. 638	399742	S	22	-21	1	0.0
FH171	Enterobacter sp. E76	2596949	S	22	-20	2	0.0
FH171	Enterobacter sp. RHBSTW-00175	2742639	S	14	-13	1	0.0
FH171	Enterobacter sp. RHB15-C17	2742619	S	8	-6	2	0.0
FH171	Enterobacter oligotrophicus	2478464	S	21	-20	1	0.0
FH171	Enterobacter soli	885040	S	19	-18	1	0.0
FH171	Enterobacter bugandensis	881260	S	14	-13	1	0.0
FH171	Klebsiella pneumoniae	573	S	287	155	442	0.0002
FH171	Klebsiella aerogenes	548	S	153	-126	27	1e-05
FH171	Klebsiella sp. WP8-S18-ESBL-06	2675726	S	10	-3	7	0.0
FH171	Klebsiella sp. PO552	1972757	S	6	-4	2	0.0
FH171	Klebsiella oxytoca	571	S	53	-46	7	0.0
FH171	Klebsiella michiganensis	1134687	S	47	-34	13	1e-05
FH171	Klebsiella variicola	244366	S	33	-18	15	1e-05
FH171	Klebsiella quasipneumoniae	1463165	S	26	-18	8	0.0
FH171	Klebsiella huaxiensis	2153354	S	26	-24	2	0.0
FH171	Klebsiella grimontii	2058152	S	10	-1	9	0.0
FH171	Kosakonia radicincitans	283686	S	49	-42	7	0.0
FH171	Kosakonia arachidis	551989	S	39	-37	2	0.0
FH171	Kosakonia sp. SMBL-WEM22	2725560	S	23	-21	2	0.0
FH171	Kosakonia sp. CCTCC M2018092	2492396	S	8	-8	0	0.0
FH171	Kosakonia oryzae	497725	S	25	-23	2	0.0
FH171	Kosakonia cowanii	208223	S	23	-22	1	0.0
FH171	Kosakonia sacchari	1158459	S	15	-12	3	0.0
FH171	Kosakonia pseudosacchari	1646340	S	12	-12	0	0.0
FH171	Raoultella ornithinolytica	54291	S	97	-32	65	3e-05
FH171	Raoultella planticola	575	S	19	-17	2	0.0
FH171	Leclercia sp. 29361	2714951	S	20	-17	3	0.0
FH171	Leclercia sp. W17	2282309	S	5	-4	1	0.0
FH171	Leclercia sp. 119287	2681308	S	4	-4	0	0.0
FH171	Leclercia adecarboxylata	83655	S	34	-28	6	0.0
